trade_id,trade_date,settlement_date,security_id,client_id,portfolio,quantity,trade_price,trade_currency,status,source_system
TRD0000749,2026-04-16,2026-05-14,SEC00206,CL870,PORT-073,19830.0,54.58,JPY,Booked,Bloomberg AIM
TRD0000750,2026-04-25,2026-05-18,SEC00315,CL376,PORT-078,21775.0,110.19,CAD,Matched,Murex
TRD0000751,2026-04-14,2026-04-09,SEC00173,CL552,PORT-032,19924.0,46.25,INR,Booked,Murex
TRD0000752,2026-04-08,2026-04-29,SEC00048,CL646,PORT-016,12094.0,51.31,JPY,Matched,Murex
TRD0000753,2026-05-02,2026-05-11,SEC00144,CL765,PORT-034,19851.0,66.99,EUR,Matched,Murex
TRD0000754,2026-04-10,2026-05-18,SEC00028,CL398,PORT-011,14474.0,73.63,EUR,Matched,Aladdin
TRD0000755,2026-05-12,2026-05-03,SEC00214,CL669,PORT-044,9463.0,53.58,JPY,Booked,Bloomberg AIM
TRD0000756,2026-04-08,2026-04-19,SEC00215,CL503,PORT-050,23564.0,68.51,GBP,Matched,Murex
TRD0000757,2026-05-11,2026-04-07,SEC00274,CL587,PORT-078,24135.0,82.5,USD,Matched,SimCorp
TRD0000758,2026-04-11,2026-04-27,SEC00108,CL875,PORT-026,25117.0,132.49,EUR,Booked,Murex
TRD0000759,2026-05-02,2026-04-24,SEC00099,CL453,PORT-016,13437.0,63.8,GBP,Matched,SimCorp
TRD0000760,2026-04-06,2026-04-14,SEC00022,CL700,PORT-011,26845.0,65.73,EUR,Booked,Aladdin
TRD0000761,2026-05-14,2026-04-11,SEC00132,CL946,PORT-030,14298.0,113.82,JPY,Booked,Bloomberg AIM
TRD0000762,2026-04-29,2026-05-09,SEC00152,CL785,PORT-048,22901.0,55.03,EUR,Matched,Aladdin
TRD0000763,2026-04-09,2026-04-07,SEC00241,CL988,PORT-006,14168.0,41.95,EUR,Booked,SimCorp
TRD0000764,2026-05-17,2026-04-28,SEC00241,CL624,PORT-060,16320.0,72.79,USD,Booked,Murex
TRD0000765,2026-05-08,2026-04-10,SEC00044,CL353,PORT-037,-159.0,97.19,JPY,Matched,Aladdin
TRD0000766,2026-05-16,2026-05-16,SEC00091,CL991,PORT-063,15736.0,75.67,EUR,Matched,Aladdin
TRD0000767,2026-05-05,2026-05-17,SEC00163,CL679,PORT-037,18683.0,64.46,JPY,Booked,Murex
TRD0000768,2026-05-02,2026-04-12,UNKNOWN,CL317,PORT-013,14925.0,40.17,CAD,Booked,Murex
TRD0000769,2026-04-22,2026-04-21,SEC00008,CL385,PORT-002,31171.0,65.34,CAD,Matched,SimCorp
TRD0000770,2026-05-08,2026-05-14,SEC00270,CL335,PORT-044,9282.0,102.68,INR,Matched,SimCorp
TRD0000771,2026-05-12,2026-04-11,SEC00234,CL849,PORT-043,13773.0,43.3,INR,Matched,Murex
TRD0000772,2026-05-12,2026-05-17,SEC00166,CL183,PORT-065,11213.0,61.21,CAD,Matched,Bloomberg AIM
TRD0000773,2026-04-07,2026-04-21,SEC00101,CL765,PORT-070,13772.0,58.23,INR,Matched,Murex
TRD0000774,2026-04-07,2026-05-12,SEC00269,CL598,PORT-013,25736.0,52.24,EUR,Unmatched,Aladdin
TRD0000775,2026-05-10,2026-05-18,SEC00011,CL166,PORT-025,29085.0,72.73,JPY,Booked,Bloomberg AIM
TRD0000776,2026-05-11,2026-04-15,SEC00142,CL651,PORT-017,12744.0,77.88,CAD,Booked,Bloomberg AIM
TRD0000777,2026-05-17,2026-04-13,SEC00256,CL777,PORT-009,12577.0,77.59,INR,Booked,Aladdin
TRD0000778,2026-04-06,2026-05-17,SEC00304,CL752,PORT-001,9322.0,47.38,GBP,Booked,Bloomberg AIM
TRD0000779,2026-04-18,2026-05-17,SEC00080,CL575,PORT-007,27797.0,37.48,EUR,Booked,Aladdin
TRD0000780,2026-04-15,2026-04-24,SEC00208,CL401,PORT-042,26408.0,73.1,USD,Unmatched,Murex
TRD0000781,2026-05-06,2026-05-20,SEC00060,CL247,PORT-012,17205.0,55.86,GBP,Booked,Bloomberg AIM
TRD0000782,2026-04-21,2026-04-18,SEC00037,CL111,PORT-016,7529.0,126.9,INR,Booked,Aladdin
TRD0000783,2026-05-17,2026-04-10,SEC00112,CL423,PORT-010,8200.0,128.97,JPY,Matched,Bloomberg AIM
TRD0000784,2026-04-19,2026-04-18,SEC00283,CL668,PORT-058,19280.0,133.85,USD,Cancelled,Aladdin
TRD0000785,2026-04-23,2026-05-11,SEC00220,CL133,PORT-051,22120.0,47.99,CAD,Booked,Murex
TRD0000786,2026-05-05,2026-05-13,SEC00156,CL997,PORT-077,2504.0,81.39,GBP,Matched,Aladdin
TRD0000787,2026-04-18,2026-04-21,SEC00090,CL626,PORT-009,15590.0,90.45,GBP,Matched,Bloomberg AIM
TRD0000788,2026-04-20,2026-05-19,UNKNOWN,CL364,PORT-017,30137.0,86.96,INR,Booked,Aladdin
TRD0000789,2026-04-30,2026-04-27,SEC00086,CL964,PORT-037,16369.0,58.91,GBP,Matched,Aladdin
TRD0000790,2026-05-11,2026-05-01,SEC00048,CL265,PORT-052,29172.0,104.35,JPY,Matched,Murex
TRD0000791,2026-05-18,2026-04-18,SEC00059,CL960,PORT-011,22868.0,66.7,CAD,Booked,SimCorp
TRD0000792,2026-04-07,2026-05-12,SEC00220,CL353,PORT-017,9868.0,69.74,JPY,Matched,Aladdin
TRD0000793,2026-05-07,2026-04-17,SEC00042,CL441,PORT-034,15805.0,38.93,JPY,Booked,Bloomberg AIM
TRD0000794,2026-05-06,2026-04-20,SEC00015,CL482,PORT-002,17035.0,83.57,GBP,Matched,Aladdin
TRD0000795,2026-04-19,2026-05-11,SEC00173,CL994,PORT-032,10856.0,60.88,CAD,Matched,Bloomberg AIM
TRD0000796,2026-05-08,2026-05-05,SEC00091,CL325,PORT-060,10726.0,78.47,USD,Booked,Murex
TRD0000797,2026-05-03,2026-05-19,SEC00145,CL974,PORT-042,29301.0,72.41,EUR,Matched,Bloomberg AIM
TRD0000798,2026-04-17,2026-05-01,SEC00044,CL411,PORT-035,10670.0,71.05,CAD,Booked,Aladdin
TRD0000799,2026-04-23,2026-05-10,SEC00067,CL356,PORT-039,26088.0,65.63,GBP,Booked,Aladdin
TRD0000800,2026-04-20,2026-05-16,SEC00141,CL673,PORT-075,14726.0,87.82,EUR,Matched,Aladdin
TRD0000801,2026-05-19,2026-04-26,SEC00220,CL723,PORT-042,17808.0,62.2,GBP,Booked,Bloomberg AIM
TRD0000802,2026-04-29,2026-04-26,SEC00132,CL410,PORT-043,22214.0,40.07,EUR,Matched,Bloomberg AIM
TRD0000803,2026-04-28,2026-05-18,SEC00173,CL220,PORT-074,13511.0,81.38,JPY,Booked,Bloomberg AIM
TRD0000804,2026-04-21,2026-05-13,SEC00167,CL456,PORT-013,22259.0,50.24,EUR,Matched,SimCorp
TRD0000805,2026-05-13,2026-05-18,SEC00086,CL585,PORT-008,2652.0,41.95,GBP,Booked,Aladdin
TRD0000806,2026-05-12,2026-04-21,SEC00089,CL135,PORT-036,21298.0,46.63,CAD,Booked,Murex
TRD0000807,2026-04-15,2026-05-06,SEC00136,CL170,PORT-026,-514.0,73.64,USD,Matched,Bloomberg AIM
TRD0000808,2026-04-19,2026-05-18,SEC00010,CL925,PORT-017,16299.0,64.47,INR,Matched,Bloomberg AIM
TRD0000809,2026-04-13,2026-05-13,SEC00219,CL132,PORT-010,24407.0,31.61,USD,Booked,Aladdin
TRD0000810,2026-05-07,2026-04-08,SEC00196,CL465,PORT-070,22667.0,58.31,GBP,Unmatched,SimCorp
TRD0000811,2026-04-05,2026-05-10,SEC00097,CL786,PORT-049,8262.0,100.41,INR,Booked,SimCorp
TRD0000812,2026-05-07,2026-04-21,SEC00119,CL395,PORT-055,9228.0,56.94,CAD,Booked,Bloomberg AIM
TRD0000813,2026-04-20,2026-04-30,SEC00105,CL544,PORT-010,12835.0,62.93,EUR,Booked,Murex
TRD0000814,2026-05-12,2026-05-13,SEC00208,CL177,PORT-027,19397.0,96.07,USD,Matched,Murex
TRD0000815,2026-04-08,2026-05-08,SEC00243,CL814,PORT-050,2761.0,88.1,INR,Matched,Bloomberg AIM
TRD0000816,2026-05-05,2026-05-21,SEC00034,CL670,PORT-042,17901.0,95.36,CAD,Matched,SimCorp
TRD0000817,2026-04-13,2026-04-18,SEC00132,CL865,PORT-055,20336.0,25.27,JPY,Matched,SimCorp
TRD0000818,2026-05-05,2026-05-06,SEC00004,CL876,PORT-053,15877.0,122.33,USD,Booked,Bloomberg AIM
TRD0000819,2026-04-14,2026-04-29,SEC00144,CL415,PORT-033,21940.0,83.32,JPY,Booked,SimCorp
TRD0000820,2026-04-29,2026-05-15,SEC00079,CL136,PORT-062,19678.0,157.83,GBP,Booked,SimCorp
TRD0000821,2026-05-17,2026-04-14,SEC00107,CL411,PORT-021,13938.0,50.71,GBP,Matched,Murex
TRD0000822,2026-05-11,2026-05-12,SEC00146,CL230,PORT-007,3479.0,35.97,USD,Booked,Bloomberg AIM
TRD0000823,2026-04-19,2026-04-26,SEC00103,CL579,PORT-073,19001.0,66.86,EUR,Matched,SimCorp
TRD0000824,2026-05-11,2026-04-12,SEC00126,CL231,PORT-002,10852.0,60.56,CAD,Matched,Bloomberg AIM
TRD0000825,2026-05-07,2026-04-19,SEC00244,CL928,PORT-023,13662.0,83.83,USD,Matched,SimCorp
TRD0000826,2026-04-25,2026-04-24,SEC00259,CL641,PORT-010,21593.0,97.15,CAD,Booked,Aladdin
TRD0000827,2026-05-08,2026-04-12,SEC00001,CL327,PORT-019,28630.0,64.68,JPY,Booked,Murex
TRD0000828,2026-05-14,2026-05-14,SEC00120,CL928,PORT-032,17715.0,61.3,JPY,Unmatched,SimCorp
TRD0000829,2026-04-21,2026-04-08,SEC00271,CL791,PORT-011,22155.0,80.07,CAD,Matched,SimCorp
TRD0000830,2026-04-18,2026-04-26,SEC00169,CL493,PORT-037,7166.0,60.96,EUR,Matched,Aladdin
TRD0000831,2026-04-17,2026-05-03,SEC00065,CL231,PORT-074,19841.0,59.21,CAD,Matched,Murex
TRD0000832,2026-04-07,2026-05-10,SEC00189,CL409,PORT-011,17551.0,95.87,EUR,Unmatched,Bloomberg AIM
TRD0000833,2026-05-14,2026-04-18,SEC00046,CL625,PORT-074,27219.0,103.64,GBP,Booked,SimCorp
TRD0000834,2026-04-30,2026-04-08,SEC00006,CL788,PORT-033,13947.0,97.45,GBP,Unmatched,Bloomberg AIM
TRD0000835,2026-05-09,2026-04-20,SEC00202,CL335,PORT-047,16188.0,62.87,JPY,Booked,SimCorp
TRD0000836,2026-04-09,2026-05-20,SEC00164,CL767,PORT-035,25941.0,31.53,EUR,Cancelled,SimCorp
TRD0000837,2026-04-25,2026-04-30,SEC00242,CL354,PORT-026,17310.0,63.32,INR,Booked,SimCorp
TRD0000838,2026-05-15,2026-04-19,SEC00110,CL321,PORT-009,9684.0,51.15,USD,Booked,Aladdin
TRD0000839,2026-04-18,2026-05-04,SEC00273,CL501,PORT-047,37137.0,63.73,JPY,Booked,Murex
TRD0000840,2026-05-18,2026-04-17,SEC00134,CL244,PORT-073,9911.0,52.73,JPY,Matched,Murex
TRD0000841,2026-05-07,2026-04-20,SEC00236,CL463,PORT-042,17515.0,66.2,JPY,Cancelled,Murex
TRD0000842,2026-04-17,2026-05-18,SEC00032,CL421,PORT-048,20600.0,46.35,JPY,Booked,SimCorp
TRD0000843,2026-04-27,2026-04-26,SEC00031,CL351,PORT-051,20007.0,42.6,INR,Booked,Murex
TRD0000844,2026-04-15,2026-05-14,SEC00250,CL797,PORT-031,16577.0,102.3,CAD,Booked,SimCorp
TRD0000845,2026-04-24,2026-04-30,SEC00266,CL398,PORT-010,16614.0,47.49,EUR,Booked,Murex
TRD0000846,2026-04-12,2026-05-04,SEC00301,CL724,PORT-041,16238.0,66.69,GBP,Matched,Aladdin
TRD0000847,2026-04-24,2026-04-15,SEC00103,CL747,PORT-069,9630.0,93.14,JPY,Booked,SimCorp
TRD0000848,2026-05-17,2026-04-12,SEC00007,CL698,PORT-025,34127.0,91.84,GBP,Unmatched,Bloomberg AIM
TRD0000849,2026-05-16,2026-05-01,SEC00313,CL342,PORT-069,16350.0,88.08,CAD,Unmatched,Murex
TRD0000850,2026-04-15,2026-04-27,SEC00192,CL845,PORT-068,22477.0,74.14,JPY,Booked,SimCorp
TRD0000851,2026-05-18,2026-04-23,SEC00079,CL312,PORT-020,15490.0,85.92,JPY,Matched,SimCorp
TRD0000852,2026-05-03,2026-04-22,SEC00244,CL349,PORT-046,15339.0,107.83,EUR,Cancelled,Murex
TRD0000853,2026-05-19,2026-04-23,SEC00289,CL886,PORT-060,14584.0,77.38,GBP,Unmatched,SimCorp
TRD0000854,2026-05-06,2026-04-16,SEC00091,CL405,PORT-040,6376.0,35.06,JPY,Matched,Bloomberg AIM
TRD0000855,2026-04-23,2026-04-07,SEC00246,CL726,PORT-056,16795.0,55.42,GBP,Booked,SimCorp
TRD0000856,2026-05-12,2026-04-14,SEC00252,CL138,PORT-072,14947.0,85.09,INR,Booked,Aladdin
TRD0000857,2026-04-29,2026-05-15,SEC00160,CL652,PORT-050,26786.0,53.54,USD,Matched,SimCorp
TRD0000858,2026-04-05,2026-04-30,SEC00202,CL881,PORT-067,9025.0,117.57,USD,Booked,Bloomberg AIM
TRD0000859,2026-05-16,2026-05-01,SEC00086,CL737,PORT-064,13671.0,65.23,GBP,Matched,Aladdin
TRD0000860,2026-05-17,2026-04-29,SEC00297,CL623,PORT-065,11262.0,68.71,EUR,Matched,Aladdin
TRD0000861,2026-05-07,2026-04-28,SEC00314,CL863,PORT-068,28819.0,98.86,INR,Matched,Murex
TRD0000862,2026-04-12,2026-04-19,SEC00313,CL368,PORT-018,11479.0,62.55,CAD,Booked,Aladdin
TRD0000863,2026-05-01,2026-05-03,SEC00235,CL438,PORT-002,22217.0,70.93,GBP,Booked,Aladdin
TRD0000864,2026-04-21,2026-05-10,SEC00013,CL162,PORT-013,25276.0,91.35,JPY,Unmatched,Bloomberg AIM
TRD0000865,2026-05-18,2026-05-01,SEC00117,CL727,PORT-020,16904.0,39.83,EUR,Booked,Bloomberg AIM
TRD0000866,2026-04-16,2026-04-13,SEC00142,CL750,PORT-055,7674.0,60.35,JPY,Booked,Aladdin
TRD0000867,2026-05-16,2026-05-07,SEC00307,CL775,PORT-041,7769.0,89.14,INR,Unmatched,Aladdin
TRD0000868,2026-04-17,2026-05-21,SEC00175,CL773,PORT-038,24448.0,68.24,INR,Matched,Murex
TRD0000869,2026-05-13,2026-04-08,SEC00171,CL214,PORT-001,8546.0,111.45,CAD,Matched,Bloomberg AIM
TRD0000870,2026-04-11,2026-05-13,SEC00046,CL698,PORT-055,20940.0,38.41,JPY,Matched,Bloomberg AIM
TRD0000871,2026-05-06,2026-04-24,SEC00253,CL786,PORT-029,18858.0,36.91,GBP,Booked,Aladdin
TRD0000872,2026-05-11,2026-04-15,SEC00107,CL283,PORT-061,20828.0,87.3,USD,Cancelled,Aladdin
TRD0000873,2026-05-04,2026-05-09,SEC00029,CL528,PORT-009,21537.0,90.29,INR,Unmatched,Aladdin
TRD0000874,2026-05-19,2026-05-06,SEC00316,CL920,PORT-024,10997.0,62.32,INR,Booked,Murex
TRD0000875,2026-05-12,2026-05-09,SEC00060,CL472,PORT-005,10684.0,76.72,JPY,Booked,Murex
TRD0000876,2026-04-23,2026-05-15,SEC00005,CL777,PORT-023,23362.0,86.56,CAD,Booked,Bloomberg AIM
TRD0000877,2026-05-06,2026-05-15,SEC00024,CL576,PORT-073,13280.0,50.16,EUR,Matched,Bloomberg AIM
TRD0000878,2026-05-04,2026-05-13,SEC00144,CL691,PORT-039,-2626.0,52.07,USD,Matched,Aladdin
TRD0000879,2026-04-13,2026-05-01,SEC00032,CL663,PORT-035,22866.0,71.26,JPY,Matched,Murex
TRD0000880,2026-05-14,2026-04-28,SEC00269,CL685,PORT-022,10228.0,91.51,USD,Unmatched,Bloomberg AIM
TRD0000881,2026-05-02,2026-05-21,SEC00163,CL800,PORT-021,21504.0,44.34,USD,Matched,Bloomberg AIM
TRD0000882,2026-05-11,2026-04-13,SEC00103,CL913,PORT-053,28446.0,62.22,INR,Matched,Murex
TRD0000883,2026-04-28,2026-04-21,SEC00001,CL365,PORT-078,18126.0,61.22,GBP,Matched,Aladdin
TRD0000884,2026-05-05,2026-05-18,SEC00153,CL934,PORT-059,25468.0,77.19,JPY,Matched,SimCorp
TRD0000885,2026-05-17,2026-04-14,SEC00048,CL664,PORT-059,19153.0,66.48,INR,Booked,Aladdin
TRD0000886,2026-05-16,2026-05-20,SEC00312,CL635,PORT-038,29906.0,55.09,GBP,Matched,SimCorp
TRD0000887,2026-04-11,2026-04-26,SEC00093,CL394,PORT-008,10034.0,103.23,JPY,Matched,SimCorp
TRD0000888,2026-05-17,2026-05-01,SEC00151,CL474,PORT-058,17938.0,55.22,JPY,Booked,SimCorp
TRD0000889,2026-04-14,2026-04-29,SEC00005,CL685,PORT-064,23049.0,60.21,JPY,Matched,Bloomberg AIM
TRD0000890,2026-04-08,2026-04-08,SEC00041,CL426,PORT-041,16572.0,38.21,INR,Matched,SimCorp
TRD0000891,2026-04-29,2026-04-10,SEC00066,CL358,PORT-008,26642.0,51.95,GBP,Booked,Aladdin
TRD0000892,2026-05-05,2026-05-09,SEC00016,CL836,PORT-057,14760.0,79.89,JPY,Matched,Aladdin
TRD0000893,2026-04-15,2026-04-25,SEC00232,CL473,PORT-073,33520.0,74.61,JPY,Booked,Bloomberg AIM
TRD0000894,2026-04-05,2026-04-08,SEC00302,CL679,PORT-018,33916.0,82.26,USD,Matched,Bloomberg AIM
TRD0000895,2026-05-14,2026-04-19,SEC00315,CL128,PORT-013,20116.0,80.87,EUR,Matched,Murex
TRD0000896,2026-04-06,2026-04-12,SEC00085,CL169,PORT-059,22145.0,138.48,USD,Booked,Murex
TRD0000897,2026-04-07,2026-05-02,SEC00252,CL862,PORT-027,26938.0,51.33,EUR,Matched,Aladdin
TRD0000898,2026-05-13,2026-05-09,SEC00161,CL227,PORT-057,9096.0,37.83,GBP,Booked,Bloomberg AIM
TRD0000899,2026-05-17,2026-04-29,SEC00014,CL815,PORT-056,8160.0,46.17,CAD,Booked,Aladdin
TRD0000900,2026-04-17,2026-04-15,SEC00029,CL909,PORT-022,27423.0,52.13,CAD,Matched,Aladdin
TRD0000901,2026-05-16,2026-04-10,SEC00175,CL532,PORT-004,20055.0,47.42,INR,Booked,Murex
TRD0000902,2026-04-22,2026-04-21,SEC00135,CL895,PORT-044,16301.0,68.91,JPY,Unmatched,SimCorp
TRD0000903,2026-05-17,2026-04-20,SEC00002,CL484,PORT-033,18083.0,103.38,EUR,Booked,Murex
TRD0000904,2026-04-18,2026-04-28,SEC00297,CL955,PORT-068,105.0,114.31,GBP,Booked,Aladdin
TRD0000905,2026-05-09,2026-05-07,SEC00233,CL313,PORT-029,16571.0,79.56,INR,Unmatched,Bloomberg AIM
TRD0000906,2026-05-15,2026-05-02,SEC00160,CL484,PORT-020,12352.0,141.1,CAD,Matched,SimCorp
TRD0000907,2026-05-17,2026-04-29,SEC00315,CL449,PORT-068,24886.0,58.87,CAD,Matched,Murex
TRD0000908,2026-05-11,2026-04-15,SEC00310,CL804,PORT-059,25463.0,37.66,GBP,Matched,Bloomberg AIM
TRD0000909,2026-04-25,2026-04-27,SEC00311,CL139,PORT-049,22325.0,96.41,GBP,Unmatched,Murex
TRD0000910,2026-05-16,2026-04-16,SEC00082,CL844,PORT-076,20966.0,35.04,JPY,Booked,SimCorp
TRD0000911,2026-04-13,2026-05-20,SEC00281,CL121,PORT-062,6770.0,51.2,USD,Booked,Murex
TRD0000912,2026-04-22,2026-04-17,SEC00161,CL383,PORT-069,22430.0,80.0,USD,Cancelled,Murex
TRD0000913,2026-05-06,2026-04-29,SEC00232,CL635,PORT-064,22720.0,64.34,USD,Booked,Murex
TRD0000914,2026-04-05,2026-04-07,SEC00275,CL230,PORT-032,27339.0,62.38,INR,Matched,SimCorp
TRD0000915,2026-04-20,2026-04-30,SEC00052,CL540,PORT-005,33887.0,44.11,EUR,Matched,Murex
TRD0000916,2026-04-19,2026-04-30,SEC00143,CL996,PORT-048,5306.0,66.43,INR,Matched,Bloomberg AIM
TRD0000917,2026-05-12,2026-05-16,SEC00041,CL840,PORT-061,15086.0,94.75,GBP,Matched,Aladdin
TRD0000918,2026-04-18,2026-04-15,SEC00089,CL127,PORT-079,12433.0,67.15,INR,Cancelled,Murex
TRD0000919,2026-04-24,2026-04-20,SEC00132,CL631,PORT-054,19294.0,49.87,USD,Booked,Aladdin
TRD0000920,2026-04-05,2026-04-13,SEC00273,CL637,PORT-045,18101.0,43.09,EUR,Matched,Bloomberg AIM
TRD0000921,2026-04-28,2026-05-17,SEC00276,CL161,PORT-046,16244.0,50.23,EUR,Matched,Aladdin
TRD0000922,2026-04-19,2026-05-12,SEC00124,CL684,PORT-010,25707.0,76.5,GBP,Booked,Murex
TRD0000923,2026-05-04,2026-04-12,SEC00105,CL568,PORT-001,9739.0,75.21,JPY,Unmatched,Bloomberg AIM
TRD0000924,2026-05-18,2026-05-20,SEC00169,CL712,PORT-004,10192.0,50.39,EUR,Matched,Murex
TRD0000925,2026-05-14,2026-04-29,SEC00291,CL367,PORT-072,10318.0,30.76,INR,Booked,Bloomberg AIM
TRD0000926,2026-04-10,2026-05-03,SEC00312,CL329,PORT-063,15298.0,77.25,CAD,Unmatched,Bloomberg AIM
TRD0000927,2026-04-16,2026-04-09,SEC00072,CL761,PORT-021,8786.0,48.71,USD,Unmatched,Murex
TRD0000928,2026-05-03,2026-04-13,SEC00059,CL748,PORT-034,17636.0,84.87,USD,Booked,SimCorp
TRD0000929,2026-04-18,2026-04-11,SEC00226,CL245,PORT-039,16759.0,51.18,CAD,Matched,Bloomberg AIM
TRD0000930,2026-05-19,2026-05-08,SEC00096,CL294,PORT-020,12101.0,47.19,JPY,Booked,SimCorp
TRD0000931,2026-05-18,2026-04-25,UNKNOWN,CL627,PORT-034,24553.0,70.36,CAD,Booked,Aladdin
TRD0000932,2026-04-27,2026-04-20,SEC00009,CL845,PORT-028,17554.0,152.2,INR,Booked,Murex
TRD0000933,2026-04-21,2026-04-08,SEC00129,CL281,PORT-055,25970.0,86.67,INR,Unmatched,SimCorp
TRD0000934,2026-04-07,2026-05-21,SEC00125,CL296,PORT-060,16537.0,69.94,USD,Booked,Aladdin
TRD0000935,2026-04-15,2026-04-08,SEC00180,CL826,PORT-008,17819.0,75.61,JPY,Booked,Murex
TRD0000936,2026-05-08,2026-05-06,SEC00064,CL726,PORT-037,13779.0,36.13,GBP,Matched,Murex
TRD0000937,2026-04-13,2026-05-16,SEC00228,CL911,PORT-079,17947.0,45.02,CAD,Booked,Bloomberg AIM
TRD0000938,2026-04-27,2026-04-24,SEC00217,CL804,PORT-069,23342.0,27.69,USD,Booked,SimCorp
TRD0000939,2026-04-12,2026-04-16,SEC00147,CL956,PORT-063,14915.0,122.18,USD,Booked,Murex
TRD0000940,2026-05-12,2026-05-16,SEC00058,CL269,PORT-059,21888.0,113.82,JPY,Matched,Bloomberg AIM
TRD0000941,2026-05-18,2026-05-20,SEC00162,CL344,PORT-001,11904.0,76.51,CAD,Matched,SimCorp
TRD0000942,2026-05-17,2026-04-11,SEC00215,CL313,PORT-077,23693.0,69.92,CAD,Matched,SimCorp
TRD0000943,2026-04-05,2026-04-09,SEC00119,CL149,PORT-059,13651.0,38.74,JPY,Booked,Murex
TRD0000944,2026-05-16,2026-05-14,SEC00084,CL800,PORT-071,24388.0,61.76,GBP,Matched,Murex
TRD0000945,2026-04-07,2026-04-11,SEC00162,CL694,PORT-072,18457.0,124.88,EUR,Matched,Bloomberg AIM
TRD0000946,2026-04-17,2026-04-11,SEC00113,CL177,PORT-021,29407.0,69.83,CAD,Booked,Aladdin
TRD0000947,2026-05-13,2026-04-07,SEC00128,CL278,PORT-002,9344.0,54.73,EUR,Booked,Aladdin
TRD0000948,2026-04-11,2026-05-12,SEC00111,CL271,PORT-053,6929.0,36.04,USD,Booked,SimCorp
TRD0000949,2026-05-13,2026-04-25,SEC00097,CL462,PORT-037,13378.0,108.11,JPY,Booked,Bloomberg AIM
TRD0000950,2026-05-13,2026-04-07,SEC00229,CL509,PORT-002,7615.0,65.07,GBP,Booked,Murex
TRD0000951,2026-04-24,2026-04-11,SEC00147,CL359,PORT-022,7629.0,36.06,GBP,Unmatched,Murex
TRD0000952,2026-05-07,2026-04-24,SEC00149,CL936,PORT-079,22662.0,48.26,CAD,Matched,SimCorp
TRD0000953,2026-05-06,2026-05-13,SEC00208,CL291,PORT-029,17969.0,42.64,EUR,Matched,Aladdin
TRD0000954,2026-05-11,2026-05-18,SEC00115,CL605,PORT-021,14402.0,63.68,CAD,Booked,SimCorp
TRD0000955,2026-04-22,2026-05-10,SEC00032,CL493,PORT-052,15098.0,71.71,EUR,Matched,Aladdin
TRD0000956,2026-05-18,2026-05-19,SEC00272,CL448,PORT-053,13521.0,55.92,EUR,Matched,Murex
TRD0000957,2026-05-08,2026-05-13,SEC00017,CL842,PORT-027,30378.0,87.53,USD,Unmatched,Aladdin
TRD0000958,2026-04-25,2026-05-18,SEC00183,CL979,PORT-068,12484.0,68.55,INR,Booked,Murex
TRD0000959,2026-04-28,2026-04-17,SEC00085,CL105,PORT-046,8084.0,96.72,CAD,Matched,Bloomberg AIM
TRD0000960,2026-04-18,2026-04-25,UNKNOWN,CL516,PORT-013,23970.0,58.85,CAD,Booked,Aladdin
TRD0000961,2026-05-10,2026-04-28,SEC00013,CL207,PORT-026,16382.0,193.61,EUR,Matched,Bloomberg AIM
TRD0000962,2026-04-20,2026-04-15,SEC00288,CL489,PORT-067,33291.0,54.73,INR,Unmatched,Bloomberg AIM
TRD0000963,2026-04-15,2026-05-03,SEC00137,CL654,PORT-008,14053.0,48.61,USD,Matched,Aladdin
TRD0000964,2026-05-02,2026-05-03,SEC00109,CL470,PORT-001,24345.0,46.56,JPY,Matched,Aladdin
TRD0000965,2026-05-08,2026-05-12,SEC00237,CL377,PORT-052,26116.0,61.94,INR,Unmatched,SimCorp
TRD0000966,2026-04-25,2026-05-01,SEC00012,CL380,PORT-035,14090.0,36.53,USD,Unmatched,Aladdin
TRD0000967,2026-04-23,2026-05-14,SEC00180,CL369,PORT-020,12428.0,73.93,USD,Booked,Bloomberg AIM
TRD0000968,2026-05-15,2026-04-25,SEC00158,CL392,PORT-038,23560.0,34.23,USD,Booked,Bloomberg AIM
TRD0000969,2026-04-24,2026-04-07,SEC00177,CL436,PORT-015,22312.0,70.57,INR,Matched,Aladdin
TRD0000970,2026-05-13,2026-04-28,SEC00039,CL718,PORT-030,7420.0,41.56,JPY,Cancelled,Aladdin
TRD0000971,2026-04-24,2026-05-08,SEC00304,CL186,PORT-019,9537.0,58.36,USD,Matched,Bloomberg AIM
TRD0000972,2026-04-08,2026-04-21,SEC00076,CL136,PORT-047,-1023.0,82.4,JPY,Booked,SimCorp
TRD0000973,2026-04-25,2026-04-15,SEC00217,CL564,PORT-054,22465.0,149.37,INR,Matched,SimCorp
TRD0000974,2026-04-15,2026-04-30,SEC00239,CL712,PORT-073,16036.0,45.73,EUR,Booked,SimCorp
TRD0000975,2026-05-06,2026-05-10,SEC00110,CL332,PORT-006,16784.0,63.27,JPY,Booked,Aladdin
TRD0000976,2026-04-08,2026-04-19,SEC00041,CL280,PORT-026,5314.0,51.76,EUR,Booked,Murex
TRD0000977,2026-04-13,2026-05-13,SEC00094,CL661,PORT-021,9764.0,49.18,EUR,Booked,Murex
TRD0000978,2026-04-08,2026-04-07,SEC00258,CL445,PORT-046,14415.0,51.92,GBP,Matched,Bloomberg AIM
